timestamp,flow_speed
2024-05-09 11:49:00+00:00,426.2
2024-05-09 11:50:00+00:00,427.3
2024-05-09 11:51:00+00:00,427.3
2024-05-09 11:52:00+00:00,424.4
2024-05-09 11:53:00+00:00,424.4
2024-05-09 11:54:00+00:00,426.5
2024-05-09 11:55:00+00:00,426.5
2024-05-09 12:02:00+00:00,423.3
2024-05-09 12:03:00+00:00,423.3
2024-05-09 12:08:00+00:00,422.7
2024-05-09 12:09:00+00:00,422.7
2024-05-09 12:10:00+00:00,423.7
2024-05-09 12:11:00+00:00,423.7
2024-05-09 12:12:00+00:00,423.1
2024-05-09 12:13:00+00:00,423.7
2024-05-09 12:14:00+00:00,426.6
2024-05-09 12:15:00+00:00,425.4
2024-05-09 12:16:00+00:00,426.4
2024-05-09 12:17:00+00:00,426.6
2024-05-09 12:18:00+00:00,425.7
2024-05-09 12:19:00+00:00,424.5
2024-05-09 12:20:00+00:00,426.7
2024-05-09 12:21:00+00:00,428.8
2024-05-09 12:22:00+00:00,427.4
2024-05-09 12:23:00+00:00,423.5
2024-05-09 12:24:00+00:00,423.5
2024-05-09 12:26:00+00:00,420.9
2024-05-09 12:27:00+00:00,420.9
2024-05-09 12:30:00+00:00,422.2
2024-05-09 12:31:00+00:00,422.2
2024-05-09 12:33:00+00:00,423.4
2024-05-09 12:34:00+00:00,423.4
2024-05-09 12:36:00+00:00,423.8
2024-05-09 12:37:00+00:00,423.8
2024-05-09 12:38:00+00:00,423.8
2024-05-09 12:39:00+00:00,421.7
2024-05-09 12:40:00+00:00,421.7
2024-05-09 12:41:00+00:00,421.3
2024-05-09 12:42:00+00:00,421.0
2024-05-09 12:43:00+00:00,421.6
2024-05-09 12:44:00+00:00,421.8
2024-05-09 12:45:00+00:00,421.8
2024-05-09 12:48:00+00:00,424.2
2024-05-09 12:49:00+00:00,424.2
2024-05-09 12:50:00+00:00,423.6
2024-05-09 12:51:00+00:00,421.0
2024-05-09 12:52:00+00:00,421.0
2024-05-09 12:53:00+00:00,420.9
2024-05-09 12:54:00+00:00,420.9
2024-05-09 12:55:00+00:00,420.9
2024-05-09 12:56:00+00:00,420.6
2024-05-09 12:57:00+00:00,420.6
2024-05-09 13:01:00+00:00,419.4
2024-05-09 13:02:00+00:00,419.4
2024-05-09 13:03:00+00:00,418.8
2024-05-09 13:04:00+00:00,418.8
2024-05-09 13:06:00+00:00,418.4
2024-05-09 13:07:00+00:00,418.4
2024-05-09 13:09:00+00:00,417.9
2024-05-09 13:10:00+00:00,417.9
2024-05-09 13:12:00+00:00,418.2
2024-05-09 13:13:00+00:00,418.2
2024-05-09 13:17:00+00:00,418.3
2024-05-09 13:18:00+00:00,418.3
2024-05-09 13:19:00+00:00,418.3
2024-05-09 13:20:00+00:00,416.7
2024-05-09 13:21:00+00:00,416.7
2024-05-09 13:22:00+00:00,417.2
2024-05-09 13:23:00+00:00,417.2
2024-05-09 13:24:00+00:00,417.9
2024-05-09 13:25:00+00:00,418.5
2024-05-09 13:26:00+00:00,420.1
2024-05-09 13:28:00+00:00,419.0
2024-05-09 13:29:00+00:00,419.0
2024-05-09 13:32:00+00:00,417.8
2024-05-09 13:33:00+00:00,418.0
2024-05-09 13:34:00+00:00,421.3
2024-05-09 13:35:00+00:00,418.3
2024-05-09 13:36:00+00:00,418.3
2024-05-09 13:37:00+00:00,419.1
2024-05-09 13:38:00+00:00,420.3
2024-05-09 13:39:00+00:00,419.8
2024-05-09 13:40:00+00:00,420.9
2024-05-09 13:41:00+00:00,418.2
2024-05-09 13:42:00+00:00,421.0
2024-05-09 13:43:00+00:00,422.7
2024-05-09 13:44:00+00:00,420.8
2024-05-09 13:45:00+00:00,419.4
2024-05-09 13:46:00+00:00,417.9
2024-05-09 13:47:00+00:00,421.5
2024-05-09 13:48:00+00:00,420.0
2024-05-09 13:49:00+00:00,420.0
2024-05-09 13:50:00+00:00,420.0
2024-05-09 13:51:00+00:00,420.4
2024-05-09 13:52:00+00:00,422.8
2024-05-09 13:53:00+00:00,422.8
2024-05-09 13:54:00+00:00,422.8
2024-05-09 13:55:00+00:00,419.9
2024-05-09 13:56:00+00:00,419.4
2024-05-09 13:58:00+00:00,421.4
2024-05-09 13:59:00+00:00,421.3
2024-05-09 14:00:00+00:00,421.4
2024-05-09 14:01:00+00:00,419.2
2024-05-09 14:02:00+00:00,421.3
2024-05-09 14:03:00+00:00,422.1
2024-05-09 14:04:00+00:00,421.8
2024-05-09 14:06:00+00:00,422.4
2024-05-09 14:07:00+00:00,422.6
2024-05-09 14:09:00+00:00,421.6
2024-05-09 14:10:00+00:00,421.2
2024-05-09 14:11:00+00:00,420.7
2024-05-09 14:12:00+00:00,420.7
2024-05-09 14:13:00+00:00,420.1
2024-05-09 14:14:00+00:00,420.7
2024-05-09 14:15:00+00:00,422.5
2024-05-09 14:16:00+00:00,422.2
2024-05-09 14:17:00+00:00,422.0
2024-05-09 14:18:00+00:00,421.6
2024-05-09 14:19:00+00:00,423.3
2024-05-09 14:20:00+00:00,420.0
2024-05-09 14:21:00+00:00,420.5
2024-05-09 14:22:00+00:00,423.4
2024-05-09 14:23:00+00:00,423.6
2024-05-09 14:24:00+00:00,421.9
2024-05-09 14:25:00+00:00,421.9
2024-05-09 14:27:00+00:00,422.2
2024-05-09 14:28:00+00:00,422.2
2024-05-09 14:29:00+00:00,422.2
2024-05-09 14:31:00+00:00,426.1
2024-05-09 14:32:00+00:00,424.8
2024-05-09 14:33:00+00:00,425.4
2024-05-09 14:34:00+00:00,426.5
2024-05-09 14:35:00+00:00,428.7
2024-05-09 14:36:00+00:00,421.1
2024-05-09 14:37:00+00:00,421.1
2024-05-09 14:38:00+00:00,441.9
2024-05-09 14:39:00+00:00,438.2
2024-05-09 14:40:00+00:00,423.8
2024-05-09 14:41:00+00:00,422.2
2024-05-09 14:42:00+00:00,438.9
2024-05-09 14:43:00+00:00,429.2
2024-05-09 14:44:00+00:00,421.8
2024-05-09 14:46:00+00:00,430.5
2024-05-09 14:47:00+00:00,429.4
2024-05-09 14:48:00+00:00,428.7
2024-05-09 14:49:00+00:00,422.1
2024-05-09 14:50:00+00:00,422.1
2024-05-09 14:51:00+00:00,432.6
2024-05-09 14:52:00+00:00,435.9
2024-05-09 14:53:00+00:00,435.9
2024-05-09 14:54:00+00:00,422.2
2024-05-09 14:55:00+00:00,422.2
2024-05-09 14:58:00+00:00,421.3
2024-05-09 14:59:00+00:00,421.0
2024-05-09 15:00:00+00:00,421.0
2024-05-09 15:01:00+00:00,424.7
2024-05-09 15:02:00+00:00,428.4
2024-05-09 15:03:00+00:00,422.2
2024-05-09 15:04:00+00:00,421.3
2024-05-09 15:05:00+00:00,416.9
2024-05-09 15:06:00+00:00,425.9
2024-05-09 15:07:00+00:00,428.0
2024-05-09 15:08:00+00:00,420.2
2024-05-09 15:09:00+00:00,420.2
2024-05-09 15:11:00+00:00,423.3
2024-05-09 15:12:00+00:00,422.8
2024-05-09 15:13:00+00:00,425.4
2024-05-09 15:14:00+00:00,425.4
2024-05-09 15:15:00+00:00,407.1
2024-05-09 15:16:00+00:00,408.6
2024-05-09 15:17:00+00:00,417.1
2024-05-09 15:18:00+00:00,425.2
2024-05-09 15:19:00+00:00,422.2
2024-05-09 15:20:00+00:00,421.2
2024-05-09 15:21:00+00:00,421.7
2024-05-09 15:22:00+00:00,422.8
2024-05-09 15:23:00+00:00,421.6
2024-05-09 15:24:00+00:00,418.8
2024-05-09 15:25:00+00:00,406.2
2024-05-09 15:26:00+00:00,406.2
2024-05-09 15:27:00+00:00,417.3
2024-05-09 15:28:00+00:00,422.7
2024-05-09 15:29:00+00:00,418.0
2024-05-09 15:30:00+00:00,398.2
2024-05-09 15:31:00+00:00,396.3
2024-05-09 15:32:00+00:00,400.4
2024-05-09 15:33:00+00:00,421.2
2024-05-09 15:34:00+00:00,399.4
2024-05-09 15:35:00+00:00,397.2
2024-05-09 15:36:00+00:00,398.4
2024-05-09 15:37:00+00:00,398.1
2024-05-09 15:38:00+00:00,406.0
2024-05-09 15:39:00+00:00,416.8
2024-05-09 15:40:00+00:00,396.2
2024-05-09 15:41:00+00:00,395.2
2024-05-09 15:42:00+00:00,406.1
2024-05-09 15:43:00+00:00,407.4
2024-05-09 15:44:00+00:00,412.4
2024-05-09 15:45:00+00:00,424.0
2024-05-09 15:46:00+00:00,422.0
2024-05-09 15:47:00+00:00,419.4
2024-05-09 15:48:00+00:00,419.4
2024-05-09 15:49:00+00:00,424.5
2024-05-09 15:50:00+00:00,424.5
2024-05-09 15:53:00+00:00,421.2
2024-05-09 15:54:00+00:00,424.3
2024-05-09 15:55:00+00:00,429.0
2024-05-09 15:56:00+00:00,424.6
2024-05-09 15:57:00+00:00,424.8
2024-05-09 15:58:00+00:00,418.7
2024-05-09 15:59:00+00:00,417.6
2024-05-09 16:00:00+00:00,418.6
2024-05-09 16:01:00+00:00,421.8
2024-05-09 16:02:00+00:00,419.4
2024-05-09 16:03:00+00:00,425.9
2024-05-09 16:04:00+00:00,425.9
2024-05-09 16:05:00+00:00,425.9
2024-05-09 16:06:00+00:00,425.2
2024-05-09 16:07:00+00:00,425.1
2024-05-09 16:08:00+00:00,423.4
2024-05-09 16:09:00+00:00,423.3
2024-05-09 16:10:00+00:00,422.2
2024-05-09 16:11:00+00:00,422.2
2024-05-09 16:12:00+00:00,421.9
2024-05-09 16:13:00+00:00,421.9
2024-05-09 16:14:00+00:00,417.5
2024-05-09 16:15:00+00:00,417.5
2024-05-09 16:16:00+00:00,412.4
2024-05-09 16:17:00+00:00,412.4
2024-05-09 16:18:00+00:00,412.6
2024-05-09 16:19:00+00:00,413.4
2024-05-09 16:20:00+00:00,418.9
2024-05-09 16:21:00+00:00,420.5
2024-05-09 16:22:00+00:00,428.4
2024-05-09 16:23:00+00:00,425.4
2024-05-09 16:24:00+00:00,422.2
2024-05-09 16:25:00+00:00,424.7
2024-05-09 16:26:00+00:00,426.1
2024-05-09 16:27:00+00:00,426.8
2024-05-09 16:28:00+00:00,426.4
2024-05-09 16:29:00+00:00,424.7
2024-05-09 16:30:00+00:00,423.4
2024-05-09 16:31:00+00:00,408.8
2024-05-09 16:32:00+00:00,409.3
2024-05-09 16:33:00+00:00,407.2
2024-05-09 16:34:00+00:00,410.4
2024-05-09 16:35:00+00:00,413.5
2024-05-09 16:36:00+00:00,416.5
2024-05-09 16:37:00+00:00,414.7
2024-05-09 16:38:00+00:00,411.9
2024-05-09 16:43:00+00:00,411.3
2024-05-09 16:44:00+00:00,411.3
2024-05-09 16:45:00+00:00,411.3
2024-05-09 16:46:00+00:00,415.5
2024-05-09 16:47:00+00:00,415.5
2024-05-09 16:48:00+00:00,416.2
2024-05-09 16:49:00+00:00,416.2
2024-05-09 16:50:00+00:00,416.2
2024-05-09 16:52:00+00:00,414.9
2024-05-09 16:53:00+00:00,414.9
2024-05-09 16:55:00+00:00,413.4
2024-05-09 16:56:00+00:00,413.4
2024-05-09 16:58:00+00:00,411.2
2024-05-09 16:59:00+00:00,411.2
2024-05-09 17:00:00+00:00,411.2
2024-05-09 17:01:00+00:00,410.4
2024-05-09 17:02:00+00:00,410.4
2024-05-09 17:03:00+00:00,414.1
2024-05-09 17:04:00+00:00,414.1
2024-05-09 17:05:00+00:00,414.1
2024-05-09 17:06:00+00:00,415.4
2024-05-09 17:07:00+00:00,415.4
2024-05-09 17:09:00+00:00,413.7
2024-05-09 17:10:00+00:00,413.7
2024-05-09 17:11:00+00:00,413.7
2024-05-09 17:12:00+00:00,413.7
2024-05-09 17:13:00+00:00,413.7
2024-05-09 17:14:00+00:00,411.0
2024-05-09 17:15:00+00:00,411.0
2024-05-09 17:16:00+00:00,411.0
2024-05-09 17:17:00+00:00,416.1
2024-05-09 17:18:00+00:00,419.1
2024-05-09 17:19:00+00:00,421.9
2024-05-09 17:20:00+00:00,417.3
2024-05-09 17:21:00+00:00,417.3
2024-05-09 17:22:00+00:00,416.8
2024-05-09 17:23:00+00:00,418.0
2024-05-09 17:24:00+00:00,418.1
2024-05-09 17:25:00+00:00,411.9
2024-05-09 17:26:00+00:00,411.9
2024-05-09 17:27:00+00:00,413.4
2024-05-09 17:28:00+00:00,413.6
2024-05-09 17:29:00+00:00,413.6
2024-05-09 17:30:00+00:00,413.6
2024-05-09 17:31:00+00:00,415.5
2024-05-09 17:32:00+00:00,415.5
2024-05-09 17:33:00+00:00,415.5
2024-05-09 17:35:00+00:00,411.8
2024-05-09 17:36:00+00:00,411.8
2024-05-09 19:19:00+00:00,412.4
2024-05-09 19:20:00+00:00,412.4
2024-05-09 19:25:00+00:00,437.4
2024-05-09 19:26:00+00:00,437.2
2024-05-09 19:27:00+00:00,436.4
2024-05-09 19:28:00+00:00,432.0
2024-05-09 19:29:00+00:00,429.8
2024-05-09 19:30:00+00:00,426.8
2024-05-09 19:31:00+00:00,426.3
2024-05-09 19:32:00+00:00,426.3
2024-05-09 19:33:00+00:00,427.6
2024-05-09 19:34:00+00:00,427.7
2024-05-09 19:35:00+00:00,421.5
2024-05-09 19:36:00+00:00,421.5
2024-05-09 19:37:00+00:00,419.2
2024-05-09 19:38:00+00:00,419.2
2024-05-09 19:39:00+00:00,414.7
2024-05-09 19:40:00+00:00,415.9
2024-05-09 19:41:00+00:00,418.4
2024-05-09 19:42:00+00:00,412.9
2024-05-09 19:43:00+00:00,413.0
2024-05-09 19:44:00+00:00,413.8
2024-05-09 19:45:00+00:00,414.0
2024-05-09 19:46:00+00:00,414.0
2024-05-09 19:47:00+00:00,424.9
2024-05-09 19:48:00+00:00,424.9
2024-05-09 19:49:00+00:00,414.8
2024-05-09 19:50:00+00:00,414.8
2024-05-09 19:52:00+00:00,409.1
2024-05-09 19:53:00+00:00,409.1
2024-05-09 19:54:00+00:00,409.1
2024-05-09 19:55:00+00:00,405.3
2024-05-09 19:56:00+00:00,405.3
2024-05-09 19:57:00+00:00,408.0
2024-05-09 19:58:00+00:00,408.0
2024-05-09 19:59:00+00:00,408.0
2024-05-09 20:00:00+00:00,417.6
2024-05-09 20:01:00+00:00,416.3
2024-05-09 20:02:00+00:00,416.1
2024-05-09 20:04:00+00:00,411.8
2024-05-09 20:05:00+00:00,413.6
2024-05-09 20:06:00+00:00,416.8
2024-05-09 20:09:00+00:00,431.4
2024-05-09 20:10:00+00:00,431.4
2024-05-09 20:11:00+00:00,431.1
2024-05-09 20:12:00+00:00,430.3
2024-05-09 20:13:00+00:00,429.4
2024-05-09 20:14:00+00:00,427.3
2024-05-09 20:15:00+00:00,428.5
2024-05-09 20:16:00+00:00,427.9
2024-05-09 20:17:00+00:00,427.0
2024-05-09 20:18:00+00:00,426.1
2024-05-09 20:19:00+00:00,426.5
2024-05-09 20:20:00+00:00,426.5
2024-05-09 20:21:00+00:00,426.6
2024-05-09 20:22:00+00:00,426.6
2024-05-09 20:23:00+00:00,426.2
2024-05-09 20:24:00+00:00,426.2
2024-05-09 20:25:00+00:00,426.5
2024-05-09 20:26:00+00:00,426.5
2024-05-09 20:27:00+00:00,425.5
2024-05-09 20:28:00+00:00,425.5
2024-05-09 20:29:00+00:00,424.8
2024-05-09 20:30:00+00:00,424.8
2024-05-09 20:31:00+00:00,423.5
2024-05-09 20:32:00+00:00,423.5
2024-05-09 20:33:00+00:00,425.4
2024-05-09 20:34:00+00:00,425.4
2024-05-09 20:35:00+00:00,422.6
2024-05-09 20:36:00+00:00,422.6
2024-05-09 20:37:00+00:00,422.6
2024-05-09 20:38:00+00:00,422.6
2024-05-09 20:39:00+00:00,422.9
2024-05-09 20:40:00+00:00,422.9
