timestamp,proton_density
2024-05-11 07:14:00+00:00,38.19
2024-05-11 07:15:00+00:00,39.75
2024-05-11 07:16:00+00:00,39.75
2024-05-11 07:18:00+00:00,37.65
2024-05-11 07:19:00+00:00,37.26
2024-05-11 07:20:00+00:00,38.92
2024-05-11 07:21:00+00:00,40.2
2024-05-11 07:22:00+00:00,40.2
2024-05-11 07:23:00+00:00,44.84
2024-05-11 07:24:00+00:00,43.51
2024-05-11 07:25:00+00:00,36.52
2024-05-11 07:26:00+00:00,39.13
2024-05-11 07:27:00+00:00,39.41
2024-05-11 07:28:00+00:00,38.17
2024-05-11 07:29:00+00:00,38.17
2024-05-11 07:30:00+00:00,38.23
2024-05-11 07:31:00+00:00,38.42
2024-05-11 07:32:00+00:00,37.98
2024-05-11 07:33:00+00:00,37.49
2024-05-11 07:34:00+00:00,34.43
2024-05-11 07:35:00+00:00,33.93
2024-05-11 07:36:00+00:00,28.04
2024-05-11 07:37:00+00:00,28.16
2024-05-11 07:38:00+00:00,27.33
2024-05-11 07:39:00+00:00,21.05
2024-05-11 07:40:00+00:00,21.05
2024-05-11 07:44:00+00:00,34.97
2024-05-11 07:45:00+00:00,35.37
2024-05-11 07:46:00+00:00,36.23
2024-05-11 07:47:00+00:00,36.4
2024-05-11 07:48:00+00:00,37.45
2024-05-11 07:49:00+00:00,37.45
2024-05-11 07:50:00+00:00,29.47
2024-05-11 07:51:00+00:00,29.47
2024-05-11 07:52:00+00:00,29.36
2024-05-11 07:53:00+00:00,29.36
2024-05-11 08:00:00+00:00,26.42
2024-05-11 08:01:00+00:00,26.42
2024-05-11 08:02:00+00:00,19.07
2024-05-11 08:03:00+00:00,19.07
2024-05-11 08:12:00+00:00,21.46
2024-05-11 08:13:00+00:00,21.46
2024-05-11 08:14:00+00:00,21.46
2024-05-11 08:15:00+00:00,27.42
2024-05-11 08:16:00+00:00,27.26
2024-05-11 08:17:00+00:00,24.61
2024-05-11 08:18:00+00:00,33.11
2024-05-11 08:20:00+00:00,22.38
2024-05-11 08:21:00+00:00,22.38
2024-05-11 08:22:00+00:00,21.58
2024-05-11 08:23:00+00:00,22.12
2024-05-11 08:24:00+00:00,22.45
2024-05-11 08:25:00+00:00,22.37
2024-05-11 08:26:00+00:00,32.34
2024-05-11 08:27:00+00:00,32.34
2024-05-11 08:28:00+00:00,30.67
2024-05-11 08:29:00+00:00,21.04
2024-05-11 08:30:00+00:00,8.59
2024-05-11 08:31:00+00:00,29.01
2024-05-11 08:32:00+00:00,14.35
2024-05-11 08:33:00+00:00,6.37
2024-05-11 08:34:00+00:00,8.08
2024-05-11 08:35:00+00:00,8.8
2024-05-11 08:36:00+00:00,9.23
2024-05-11 08:37:00+00:00,7.24
2024-05-11 08:38:00+00:00,7.24
2024-05-11 08:39:00+00:00,7.24
2024-05-11 08:42:00+00:00,8.49
2024-05-11 08:43:00+00:00,8.49
2024-05-11 08:44:00+00:00,8.49
2024-05-11 08:45:00+00:00,9.79
2024-05-11 08:46:00+00:00,9.79
2024-05-11 08:47:00+00:00,7.66
2024-05-11 08:48:00+00:00,7.66
2024-05-11 08:50:00+00:00,10.93
2024-05-11 08:51:00+00:00,10.93
2024-05-11 08:52:00+00:00,10.16
2024-05-11 08:53:00+00:00,10.16
2024-05-11 08:54:00+00:00,10.16
2024-05-11 08:59:00+00:00,14.67
2024-05-11 09:00:00+00:00,14.67
2024-05-11 09:01:00+00:00,14.67
2024-05-11 09:02:00+00:00,5.96
2024-05-11 09:03:00+00:00,5.96
2024-05-11 09:04:00+00:00,5.96
2024-05-11 09:05:00+00:00,6.15
2024-05-11 09:06:00+00:00,6.15
2024-05-11 09:07:00+00:00,6.15
2024-05-11 09:08:00+00:00,6.58
2024-05-11 09:09:00+00:00,6.58
2024-05-11 09:10:00+00:00,6.17
2024-05-11 09:11:00+00:00,6.17
2024-05-11 09:12:00+00:00,6.17
2024-05-11 09:16:00+00:00,4.59
2024-05-11 09:17:00+00:00,4.59
2024-05-11 09:18:00+00:00,4.78
2024-05-11 09:19:00+00:00,4.78
2024-05-11 09:20:00+00:00,4.78
2024-05-11 09:24:00+00:00,4.29
2024-05-11 09:25:00+00:00,4.29
2024-05-11 09:26:00+00:00,4.29
2024-05-11 09:33:00+00:00,13.53
2024-05-11 09:34:00+00:00,13.53
2024-05-11 09:35:00+00:00,17.57
2024-05-11 09:36:00+00:00,18.31
2024-05-11 09:37:00+00:00,19.65
2024-05-11 09:38:00+00:00,44.44
2024-05-11 09:39:00+00:00,48.57
2024-05-11 09:40:00+00:00,41.71
2024-05-11 09:48:00+00:00,22.33
2024-05-11 09:49:00+00:00,22.33
2024-05-11 09:50:00+00:00,23.17
2024-05-11 09:51:00+00:00,23.17
2024-05-11 09:53:00+00:00,22.11
2024-05-11 09:54:00+00:00,22.11
2024-05-11 09:55:00+00:00,22.11
2024-05-11 10:02:00+00:00,65.86
2024-05-11 10:03:00+00:00,65.86
2024-05-11 10:04:00+00:00,65.86
2024-05-11 10:17:00+00:00,64.03
2024-05-11 10:18:00+00:00,64.03
2024-05-11 10:19:00+00:00,64.03
2024-05-11 10:33:00+00:00,18.91
2024-05-11 10:34:00+00:00,24.39
2024-05-11 10:35:00+00:00,25.98
2024-05-11 10:36:00+00:00,32.75
2024-05-11 10:37:00+00:00,22.41
2024-05-11 10:38:00+00:00,27.16
2024-05-11 10:39:00+00:00,29.78
2024-05-11 10:40:00+00:00,30.66
2024-05-11 10:41:00+00:00,33.94
2024-05-11 10:42:00+00:00,30.4
2024-05-11 10:43:00+00:00,30.62
2024-05-11 10:45:00+00:00,23.39
2024-05-11 10:46:00+00:00,25.02
2024-05-11 10:47:00+00:00,19.17
2024-05-11 10:48:00+00:00,23.94
2024-05-11 10:50:00+00:00,19.32
2024-05-11 10:51:00+00:00,28.37
2024-05-11 10:52:00+00:00,24.79
2024-05-11 10:53:00+00:00,19.79
2024-05-11 10:54:00+00:00,18.3
2024-05-11 10:55:00+00:00,20.52
2024-05-11 10:56:00+00:00,26.45
2024-05-11 10:57:00+00:00,28.13
2024-05-11 10:59:00+00:00,12.68
2024-05-11 11:00:00+00:00,13.02
2024-05-11 11:01:00+00:00,16.19
2024-05-11 11:02:00+00:00,16.76
2024-05-11 11:03:00+00:00,13.81
2024-05-11 11:04:00+00:00,14.98
2024-05-11 11:05:00+00:00,16.6
2024-05-11 11:06:00+00:00,20.68
2024-05-11 11:07:00+00:00,19.72
2024-05-11 11:08:00+00:00,17.42
2024-05-11 11:09:00+00:00,17.21
2024-05-11 11:11:00+00:00,17.63
2024-05-11 11:12:00+00:00,18.7
2024-05-11 11:13:00+00:00,15.72
2024-05-11 11:14:00+00:00,13.8
2024-05-11 11:15:00+00:00,17.59
2024-05-11 11:16:00+00:00,18.79
2024-05-11 11:17:00+00:00,19.51
2024-05-11 11:18:00+00:00,16.03
2024-05-11 11:19:00+00:00,17.97
2024-05-11 11:20:00+00:00,20.86
2024-05-11 11:21:00+00:00,28.35
2024-05-11 11:22:00+00:00,17.25
2024-05-11 11:23:00+00:00,15.98
2024-05-11 11:24:00+00:00,17.32
2024-05-11 11:25:00+00:00,20.27
2024-05-11 11:26:00+00:00,20.27
2024-05-11 11:27:00+00:00,11.31
2024-05-11 11:28:00+00:00,11.31
2024-05-11 11:30:00+00:00,14.68
2024-05-11 11:31:00+00:00,14.68
2024-05-11 11:32:00+00:00,14.68
2024-05-11 11:33:00+00:00,17.68
2024-05-11 11:34:00+00:00,17.68
2024-05-11 11:36:00+00:00,15.59
2024-05-11 11:37:00+00:00,15.59
2024-05-11 11:40:00+00:00,10.48
2024-05-11 11:41:00+00:00,10.48
2024-05-11 11:42:00+00:00,10.55
2024-05-11 11:43:00+00:00,11.8
2024-05-11 11:44:00+00:00,11.57
2024-05-11 11:45:00+00:00,9.46
2024-05-11 11:46:00+00:00,9.46
2024-05-11 11:47:00+00:00,9.46
2024-05-11 11:54:00+00:00,14.33
2024-05-11 11:55:00+00:00,14.31
2024-05-11 11:56:00+00:00,13.21
2024-05-11 11:57:00+00:00,13.83
2024-05-11 11:58:00+00:00,14.02
2024-05-11 11:59:00+00:00,14.29
2024-05-11 12:00:00+00:00,13.66
2024-05-11 12:01:00+00:00,13.03
2024-05-11 12:02:00+00:00,12.71
2024-05-11 12:03:00+00:00,13.01
2024-05-11 12:09:00+00:00,10.39
2024-05-11 12:10:00+00:00,10.39
2024-05-11 12:11:00+00:00,10.4
2024-05-11 12:12:00+00:00,11.45
2024-05-11 12:13:00+00:00,13.08
2024-05-11 12:14:00+00:00,10.58
2024-05-11 12:15:00+00:00,10.61
2024-05-11 12:16:00+00:00,9.48
2024-05-11 12:17:00+00:00,9.96
2024-05-11 12:20:00+00:00,10.93
2024-05-11 12:21:00+00:00,10.93
2024-05-11 12:22:00+00:00,10.8
2024-05-11 12:23:00+00:00,10.57
2024-05-11 12:24:00+00:00,10.04
2024-05-11 12:28:00+00:00,11.05
2024-05-11 12:29:00+00:00,11.05
2024-05-11 12:30:00+00:00,11.05
2024-05-11 12:35:00+00:00,10.31
2024-05-11 12:36:00+00:00,10.31
2024-05-11 12:41:00+00:00,8.09
2024-05-11 12:42:00+00:00,8.09
2024-05-11 12:44:00+00:00,8.54
2024-05-11 12:45:00+00:00,8.54
2024-05-11 12:46:00+00:00,9.44
2024-05-11 12:47:00+00:00,9.44
2024-05-11 12:48:00+00:00,9.93
2024-05-11 12:49:00+00:00,10.03
2024-05-11 12:50:00+00:00,9.82
2024-05-11 12:51:00+00:00,9.81
2024-05-11 12:52:00+00:00,7.45
2024-05-11 12:53:00+00:00,7.45
2024-05-11 12:54:00+00:00,7.53
2024-05-11 12:55:00+00:00,7.54
2024-05-11 12:56:00+00:00,7.54
2024-05-11 12:58:00+00:00,6.96
2024-05-11 12:59:00+00:00,6.96
2024-05-11 13:00:00+00:00,7.69
2024-05-11 13:01:00+00:00,7.68
2024-05-11 13:02:00+00:00,7.11
2024-05-11 13:03:00+00:00,6.54
2024-05-11 13:04:00+00:00,7.66
2024-05-11 13:05:00+00:00,8.06
2024-05-11 13:06:00+00:00,8.01
2024-05-11 13:07:00+00:00,8.33
2024-05-11 13:08:00+00:00,8.13
2024-05-11 13:09:00+00:00,8.27
2024-05-11 13:10:00+00:00,7.77
2024-05-11 13:11:00+00:00,7.31
2024-05-11 13:12:00+00:00,7.21
2024-05-11 13:13:00+00:00,8.81
2024-05-11 13:14:00+00:00,8.23
2024-05-11 13:15:00+00:00,7.37
2024-05-11 13:16:00+00:00,8.07
2024-05-11 13:17:00+00:00,8.52
2024-05-11 13:18:00+00:00,8.03
2024-05-11 13:19:00+00:00,7.61
2024-05-11 13:25:00+00:00,8.11
2024-05-11 13:26:00+00:00,8.11
2024-05-11 13:27:00+00:00,9.98
2024-05-11 13:28:00+00:00,9.98
2024-05-11 13:29:00+00:00,10.47
2024-05-11 13:30:00+00:00,10.47
2024-05-11 13:31:00+00:00,10.47
2024-05-11 13:38:00+00:00,9.62
2024-05-11 13:39:00+00:00,9.62
2024-05-11 13:40:00+00:00,9.62
2024-05-11 13:42:00+00:00,10.49
2024-05-11 13:43:00+00:00,10.49
2024-05-11 13:45:00+00:00,9.6
2024-05-11 13:46:00+00:00,9.6
2024-05-11 13:47:00+00:00,9.6
2024-05-11 13:53:00+00:00,10.59
2024-05-11 13:54:00+00:00,10.59
2024-05-11 13:55:00+00:00,7.84
2024-05-11 13:56:00+00:00,8.12
2024-05-11 13:57:00+00:00,9.13
2024-05-11 13:58:00+00:00,9.93
2024-05-11 13:59:00+00:00,8.48
2024-05-11 14:00:00+00:00,7.92
2024-05-11 14:01:00+00:00,7.95
2024-05-11 14:02:00+00:00,8.15
2024-05-11 14:03:00+00:00,7.37
2024-05-11 14:04:00+00:00,6.96
2024-05-11 14:05:00+00:00,8.24
2024-05-11 14:06:00+00:00,8.21
2024-05-11 14:07:00+00:00,8.06
2024-05-11 14:08:00+00:00,7.15
2024-05-11 14:09:00+00:00,7.14
2024-05-11 14:10:00+00:00,6.11
2024-05-11 14:11:00+00:00,6.11
2024-05-11 14:12:00+00:00,6.11
2024-05-11 14:14:00+00:00,8.94
2024-05-11 14:15:00+00:00,8.94
2024-05-11 14:17:00+00:00,7.79
2024-05-11 14:18:00+00:00,7.79
2024-05-11 14:19:00+00:00,7.79
2024-05-11 14:24:00+00:00,8.35
2024-05-11 14:25:00+00:00,8.35
2024-05-11 14:26:00+00:00,8.35
2024-05-11 14:29:00+00:00,8.55
2024-05-11 14:30:00+00:00,8.55
2024-05-11 14:31:00+00:00,8.55
2024-05-11 14:33:00+00:00,7.19
2024-05-11 14:34:00+00:00,7.19
2024-05-11 14:35:00+00:00,7.19
2024-05-11 14:38:00+00:00,7.94
2024-05-11 14:39:00+00:00,8.4
2024-05-11 14:40:00+00:00,8.89
2024-05-11 14:41:00+00:00,8.93
2024-05-11 14:42:00+00:00,8.97
2024-05-11 14:43:00+00:00,9.22
2024-05-11 14:44:00+00:00,7.75
2024-05-11 14:45:00+00:00,8.0
2024-05-11 14:46:00+00:00,9.65
2024-05-11 14:49:00+00:00,10.41
2024-05-11 14:50:00+00:00,10.41
2024-05-11 14:51:00+00:00,10.41
2024-05-11 14:52:00+00:00,9.48
2024-05-11 14:53:00+00:00,9.48
2024-05-11 14:54:00+00:00,9.48
2024-05-11 14:55:00+00:00,12.16
2024-05-11 14:56:00+00:00,12.16
2024-05-11 15:03:00+00:00,11.68
2024-05-11 15:04:00+00:00,11.68
2024-05-11 15:05:00+00:00,11.95
2024-05-11 15:06:00+00:00,11.47
2024-05-11 15:07:00+00:00,9.12
2024-05-11 15:08:00+00:00,5.18
2024-05-11 15:09:00+00:00,7.07
2024-05-11 15:10:00+00:00,7.07
2024-05-11 15:11:00+00:00,6.03
2024-05-11 15:12:00+00:00,6.06
2024-05-11 15:13:00+00:00,6.47
2024-05-11 15:14:00+00:00,6.64
2024-05-11 15:15:00+00:00,5.96
2024-05-11 15:16:00+00:00,7.89
2024-05-11 15:17:00+00:00,5.11
2024-05-11 15:18:00+00:00,4.5
2024-05-11 15:19:00+00:00,6.88
2024-05-11 15:20:00+00:00,6.85
2024-05-11 15:21:00+00:00,5.52
2024-05-11 15:22:00+00:00,5.27
2024-05-11 15:25:00+00:00,5.38
2024-05-11 15:26:00+00:00,5.38
2024-05-11 15:27:00+00:00,5.38
2024-05-11 15:29:00+00:00,5.39
2024-05-11 15:30:00+00:00,5.39
2024-05-11 15:31:00+00:00,5.39
2024-05-11 15:40:00+00:00,5.39
2024-05-11 15:41:00+00:00,5.39
2024-05-11 15:51:00+00:00,5.78
2024-05-11 15:52:00+00:00,5.78
2024-05-11 15:53:00+00:00,5.78
2024-05-11 15:56:00+00:00,4.1
2024-05-11 15:57:00+00:00,3.78
2024-05-11 15:58:00+00:00,4.48
2024-05-11 15:59:00+00:00,5.29
2024-05-11 16:00:00+00:00,4.81
2024-05-11 16:01:00+00:00,5.48
2024-05-11 16:02:00+00:00,5.89
2024-05-11 16:03:00+00:00,5.18
2024-05-11 16:04:00+00:00,5.5
2024-05-11 16:05:00+00:00,5.49
2024-05-11 16:06:00+00:00,5.05
2024-05-11 16:07:00+00:00,4.97
2024-05-11 16:10:00+00:00,5.24
2024-05-11 16:11:00+00:00,6.16
2024-05-11 16:12:00+00:00,6.67
2024-05-11 16:18:00+00:00,8.71
2024-05-11 16:19:00+00:00,8.71
2024-05-11 16:21:00+00:00,6.02
2024-05-11 16:22:00+00:00,6.02
2024-05-11 16:23:00+00:00,6.31
2024-05-11 16:24:00+00:00,6.33
2024-05-11 16:25:00+00:00,6.69
2024-05-11 16:26:00+00:00,6.69
2024-05-11 16:27:00+00:00,6.69
2024-05-11 16:28:00+00:00,5.46
2024-05-11 16:29:00+00:00,5.46
2024-05-11 16:30:00+00:00,4.31
2024-05-11 16:31:00+00:00,4.31
2024-05-11 16:32:00+00:00,4.12
2024-05-11 16:33:00+00:00,4.05
2024-05-11 16:34:00+00:00,4.05
2024-05-11 16:35:00+00:00,5.49
2024-05-11 16:36:00+00:00,5.49
2024-05-11 16:37:00+00:00,5.27
2024-05-11 16:38:00+00:00,4.04
2024-05-11 16:39:00+00:00,4.0
2024-05-11 16:40:00+00:00,3.88
2024-05-11 16:41:00+00:00,3.88
2024-05-11 16:42:00+00:00,3.7
2024-05-11 16:43:00+00:00,3.59
2024-05-11 16:44:00+00:00,3.29
2024-05-11 16:45:00+00:00,3.27
2024-05-11 16:46:00+00:00,3.09
2024-05-11 16:47:00+00:00,2.83
2024-05-11 16:48:00+00:00,2.78
2024-05-11 16:49:00+00:00,2.94
2024-05-11 16:50:00+00:00,3.75
2024-05-11 16:51:00+00:00,4.0
2024-05-11 16:52:00+00:00,3.4
2024-05-11 16:53:00+00:00,2.65
2024-05-11 16:54:00+00:00,2.57
2024-05-11 16:55:00+00:00,2.38
2024-05-11 16:56:00+00:00,2.38
2024-05-11 16:57:00+00:00,2.41
2024-05-11 16:58:00+00:00,2.68
2024-05-11 16:59:00+00:00,2.73
2024-05-11 17:00:00+00:00,2.73
2024-05-11 17:01:00+00:00,2.67
2024-05-11 17:02:00+00:00,2.67
2024-05-11 17:03:00+00:00,2.84
2024-05-11 17:04:00+00:00,2.84
2024-05-11 17:05:00+00:00,3.58
2024-05-11 17:06:00+00:00,3.64
2024-05-11 17:07:00+00:00,3.78
2024-05-11 17:08:00+00:00,5.18
2024-05-11 17:09:00+00:00,5.19
2024-05-11 17:10:00+00:00,4.68
2024-05-11 17:11:00+00:00,4.68
2024-05-11 17:12:00+00:00,5.02
2024-05-11 17:13:00+00:00,6.37
2024-05-11 17:14:00+00:00,5.61
2024-05-11 17:15:00+00:00,5.54
2024-05-11 17:16:00+00:00,5.7
2024-05-11 17:17:00+00:00,3.08
2024-05-11 17:18:00+00:00,4.68
2024-05-11 17:19:00+00:00,2.61
2024-05-11 17:20:00+00:00,2.29
2024-05-11 17:21:00+00:00,5.5
2024-05-11 17:22:00+00:00,5.3
2024-05-11 17:23:00+00:00,6.53
2024-05-11 17:24:00+00:00,7.13
2024-05-11 17:25:00+00:00,7.13
2024-05-11 17:28:00+00:00,5.95
2024-05-11 17:29:00+00:00,5.95
2024-05-11 17:30:00+00:00,5.95
2024-05-11 17:31:00+00:00,5.62
2024-05-11 17:32:00+00:00,5.62
2024-05-11 17:33:00+00:00,5.62
2024-05-11 17:34:00+00:00,5.64
2024-05-11 17:35:00+00:00,5.64
2024-05-11 17:36:00+00:00,5.64
2024-05-11 17:37:00+00:00,5.92
2024-05-11 17:38:00+00:00,5.92
2024-05-11 17:40:00+00:00,5.46
2024-05-11 17:41:00+00:00,5.46
2024-05-11 17:43:00+00:00,4.79
2024-05-11 17:44:00+00:00,4.79
2024-05-11 17:52:00+00:00,4.89
2024-05-11 17:53:00+00:00,4.89
2024-05-11 17:54:00+00:00,4.89
2024-05-11 17:56:00+00:00,4.03
2024-05-11 17:57:00+00:00,4.03
2024-05-11 17:59:00+00:00,4.32
2024-05-11 18:00:00+00:00,4.32
2024-05-11 18:01:00+00:00,4.32
2024-05-11 18:02:00+00:00,3.96
2024-05-11 18:03:00+00:00,3.96
2024-05-11 18:04:00+00:00,3.96
2024-05-11 18:06:00+00:00,3.58
2024-05-11 18:07:00+00:00,3.58
2024-05-11 18:09:00+00:00,3.5
2024-05-11 18:10:00+00:00,3.5
2024-05-11 18:11:00+00:00,3.62
2024-05-11 18:12:00+00:00,3.65
2024-05-11 18:13:00+00:00,3.58
2024-05-11 18:14:00+00:00,3.49
2024-05-11 18:15:00+00:00,6.1
2024-05-11 18:16:00+00:00,6.91
2024-05-11 18:17:00+00:00,5.8
2024-05-11 18:18:00+00:00,4.47
2024-05-11 18:19:00+00:00,8.63
2024-05-11 18:20:00+00:00,9.2
2024-05-11 18:21:00+00:00,7.59
2024-05-11 18:22:00+00:00,10.9
2024-05-11 18:23:00+00:00,14.41
2024-05-11 18:24:00+00:00,10.81
2024-05-11 18:25:00+00:00,7.04
2024-05-11 18:26:00+00:00,9.12
2024-05-11 18:27:00+00:00,10.53
2024-05-11 18:28:00+00:00,13.5
2024-05-11 18:29:00+00:00,12.95
2024-05-11 18:30:00+00:00,13.09
2024-05-11 18:31:00+00:00,12.9
2024-05-11 18:32:00+00:00,7.91
2024-05-11 18:33:00+00:00,7.95
2024-05-11 18:34:00+00:00,7.99
2024-05-11 18:35:00+00:00,8.68
2024-05-11 18:36:00+00:00,8.7
2024-05-11 18:37:00+00:00,8.57
2024-05-11 18:38:00+00:00,12.89
2024-05-11 18:39:00+00:00,14.84
2024-05-11 18:40:00+00:00,17.33
2024-05-11 18:41:00+00:00,14.29
2024-05-11 18:42:00+00:00,12.23
2024-05-11 18:43:00+00:00,11.7
2024-05-11 18:44:00+00:00,10.14
2024-05-11 18:45:00+00:00,9.46
2024-05-11 18:46:00+00:00,7.92
2024-05-11 18:47:00+00:00,7.17
2024-05-11 18:48:00+00:00,7.4
2024-05-11 18:49:00+00:00,7.31
2024-05-11 18:50:00+00:00,5.18
2024-05-11 18:51:00+00:00,5.29
2024-05-11 18:52:00+00:00,5.29
2024-05-11 18:53:00+00:00,4.69
2024-05-11 18:54:00+00:00,4.75
2024-05-11 18:55:00+00:00,5.47
2024-05-11 18:56:00+00:00,5.26
2024-05-11 18:57:00+00:00,7.46
2024-05-11 18:58:00+00:00,8.92
2024-05-11 18:59:00+00:00,6.92
2024-05-11 19:00:00+00:00,6.92
2024-05-11 19:01:00+00:00,6.92
2024-05-11 19:05:00+00:00,7.26
2024-05-11 19:06:00+00:00,7.26
2024-05-11 19:07:00+00:00,7.26
2024-05-11 19:09:00+00:00,8.15
2024-05-11 19:10:00+00:00,8.15
2024-05-11 19:11:00+00:00,10.08
2024-05-11 19:12:00+00:00,8.57
2024-05-11 19:13:00+00:00,10.51
2024-05-11 19:14:00+00:00,8.76
2024-05-11 19:15:00+00:00,7.53
2024-05-11 19:16:00+00:00,7.93
2024-05-11 19:17:00+00:00,7.93
2024-05-11 19:18:00+00:00,7.64
2024-05-11 19:19:00+00:00,8.22
2024-05-11 19:20:00+00:00,10.41
2024-05-11 19:21:00+00:00,9.77
2024-05-11 19:22:00+00:00,10.91
2024-05-11 19:23:00+00:00,10.91
2024-05-11 19:24:00+00:00,11.87
2024-05-11 19:25:00+00:00,11.87
2024-05-11 19:26:00+00:00,11.79
2024-05-11 19:27:00+00:00,11.56
2024-05-11 19:28:00+00:00,11.48
2024-05-11 19:29:00+00:00,11.47
2024-05-11 19:30:00+00:00,10.69
2024-05-11 19:31:00+00:00,10.69
2024-05-11 19:33:00+00:00,10.09
2024-05-11 19:34:00+00:00,10.44
2024-05-11 19:35:00+00:00,9.99
2024-05-11 19:36:00+00:00,9.99
2024-05-11 19:39:00+00:00,9.78
2024-05-11 19:40:00+00:00,8.7
2024-05-11 19:41:00+00:00,6.52
2024-05-11 20:00:00+00:00,7.66
2024-05-11 20:01:00+00:00,7.66
2024-05-11 20:02:00+00:00,7.66
2024-05-11 20:14:00+00:00,7.21
2024-05-11 20:15:00+00:00,6.89
2024-05-11 20:16:00+00:00,6.76
2024-05-11 20:17:00+00:00,8.2
2024-05-11 20:18:00+00:00,8.2
2024-05-11 20:19:00+00:00,5.23
2024-05-11 20:20:00+00:00,5.36
2024-05-11 20:21:00+00:00,5.36
2024-05-11 20:22:00+00:00,4.18
2024-05-11 20:23:00+00:00,5.1
2024-05-11 20:24:00+00:00,5.16
2024-05-11 20:25:00+00:00,7.07
2024-05-11 20:26:00+00:00,7.53
2024-05-11 20:30:00+00:00,6.34
2024-05-11 20:31:00+00:00,6.34
2024-05-11 20:32:00+00:00,6.34
2024-05-11 20:34:00+00:00,6.99
2024-05-11 20:35:00+00:00,6.99
2024-05-11 20:36:00+00:00,7.47
2024-05-11 20:37:00+00:00,7.42
2024-05-11 20:38:00+00:00,7.36
2024-05-11 20:41:00+00:00,7.54
2024-05-11 20:42:00+00:00,7.36
2024-05-11 20:43:00+00:00,6.22
2024-05-11 20:44:00+00:00,7.4
2024-05-11 20:45:00+00:00,6.64
2024-05-11 20:46:00+00:00,6.71
2024-05-11 20:47:00+00:00,7.59
2024-05-11 20:48:00+00:00,8.15
2024-05-11 20:49:00+00:00,8.15
2024-05-11 20:50:00+00:00,10.97
2024-05-11 20:51:00+00:00,8.61
2024-05-11 20:52:00+00:00,6.63
2024-05-11 20:53:00+00:00,6.24
2024-05-11 20:54:00+00:00,10.64
2024-05-11 20:55:00+00:00,9.78
2024-05-11 20:56:00+00:00,7.49
2024-05-11 20:57:00+00:00,8.0
2024-05-11 20:58:00+00:00,7.87
2024-05-11 20:59:00+00:00,8.06
2024-05-11 21:00:00+00:00,9.86
2024-05-11 21:01:00+00:00,8.18
2024-05-11 21:02:00+00:00,8.99
2024-05-11 21:03:00+00:00,9.24
2024-05-11 21:05:00+00:00,10.61
2024-05-11 21:06:00+00:00,10.61
2024-05-11 21:07:00+00:00,10.61
2024-05-11 21:09:00+00:00,8.16
2024-05-11 21:10:00+00:00,8.16
2024-05-11 21:11:00+00:00,8.16
2024-05-11 21:12:00+00:00,6.97
2024-05-11 21:13:00+00:00,6.97
2024-05-11 21:14:00+00:00,6.97
2024-05-11 21:15:00+00:00,4.11
2024-05-11 21:16:00+00:00,4.11
2024-05-11 21:17:00+00:00,4.11
2024-05-11 21:18:00+00:00,5.11
2024-05-11 21:19:00+00:00,5.11
2024-05-11 21:20:00+00:00,5.11
2024-05-11 21:21:00+00:00,5.58
2024-05-11 21:22:00+00:00,5.58
2024-05-11 21:23:00+00:00,5.58
2024-05-11 21:24:00+00:00,5.36
2024-05-11 21:25:00+00:00,5.36
2024-05-11 21:26:00+00:00,5.68
2024-05-11 21:27:00+00:00,5.68
2024-05-11 21:28:00+00:00,5.68
2024-05-11 21:29:00+00:00,6.35
2024-05-11 21:30:00+00:00,6.35
2024-05-11 21:31:00+00:00,5.27
2024-05-11 21:32:00+00:00,5.27
2024-05-11 21:33:00+00:00,5.27
2024-05-11 21:34:00+00:00,6.22
2024-05-11 21:35:00+00:00,6.22
2024-05-11 21:36:00+00:00,6.22
2024-05-11 21:39:00+00:00,10.84
2024-05-11 21:40:00+00:00,10.84
2024-05-11 21:41:00+00:00,7.37
2024-05-11 21:42:00+00:00,7.37
2024-05-11 21:43:00+00:00,7.69
2024-05-11 21:44:00+00:00,7.69
2024-05-11 21:45:00+00:00,7.09
2024-05-11 21:46:00+00:00,7.04
2024-05-11 21:47:00+00:00,7.0
2024-05-11 21:48:00+00:00,7.38
2024-05-11 21:49:00+00:00,7.38
2024-05-11 21:50:00+00:00,7.38
2024-05-11 21:53:00+00:00,7.12
2024-05-11 21:54:00+00:00,7.26
2024-05-11 21:55:00+00:00,8.86
2024-05-11 21:56:00+00:00,7.88
2024-05-11 21:57:00+00:00,7.7
2024-05-11 21:58:00+00:00,6.71
2024-05-11 21:59:00+00:00,6.71
2024-05-11 22:00:00+00:00,7.09
2024-05-11 22:01:00+00:00,7.09
2024-05-11 22:02:00+00:00,6.44
2024-05-11 22:03:00+00:00,6.13
2024-05-11 22:04:00+00:00,6.04
2024-05-11 22:07:00+00:00,6.65
2024-05-11 22:08:00+00:00,6.65
2024-05-11 22:09:00+00:00,6.65
2024-05-11 22:12:00+00:00,6.68
2024-05-11 22:13:00+00:00,6.98
2024-05-11 22:14:00+00:00,9.28
2024-05-11 22:15:00+00:00,8.69
2024-05-11 22:16:00+00:00,8.67
2024-05-11 22:18:00+00:00,5.66
2024-05-11 22:19:00+00:00,5.41
2024-05-11 22:20:00+00:00,6.09
2024-05-11 22:21:00+00:00,6.18
2024-05-11 22:22:00+00:00,6.35
2024-05-11 22:23:00+00:00,6.04
2024-05-11 22:24:00+00:00,6.26
2024-05-11 22:25:00+00:00,6.78
